File,Run,Module,Name,
Red8012154-1178.sca,Red8012154-1178-20121127-00:29:56-17163,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.916392
Red8012154-1179.sca,Red8012154-1179-20121127-00:29:58-17164,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.93613
Red8012154-118.sca,Red8012154-118-20121126-22:04:25-10739,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-1180.sca,Red8012154-1180-20121127-00:30:29-17183,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.932327
Red8012154-1181.sca,Red8012154-1181-20121127-00:30:30-17184,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.925127
Red8012154-1182.sca,Red8012154-1182-20121127-00:30:56-17203,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.882817
Red8012154-1183.sca,Red8012154-1183-20121127-00:31:06-17210,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.945758
Red8012154-1184.sca,Red8012154-1184-20121127-00:31:24-17220,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.919841
Red8012154-1185.sca,Red8012154-1185-20121127-00:31:36-17231,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.916055
Red8012154-1186.sca,Red8012154-1186-20121127-00:31:57-17244,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.937752
Red8012154-1187.sca,Red8012154-1187-20121127-00:32:13-17254,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.928968
Red8012154-1188.sca,Red8012154-1188-20121127-00:32:27-17264,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.92295
Red8012154-1189.sca,Red8012154-1189-20121127-00:32:43-17274,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.892997
Red8012154-119.sca,Red8012154-119-20121126-22:04:26-10743,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.949519
Red8012154-1190.sca,Red8012154-1190-20121127-00:33:01-17288,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.92525
Red8012154-1191.sca,Red8012154-1191-20121127-00:33:13-17295,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.884886
Red8012154-1192.sca,Red8012154-1192-20121127-00:33:35-17309,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.914353
Red8012154-1193.sca,Red8012154-1193-20121127-00:33:45-17316,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.934578
Red8012154-1194.sca,Red8012154-1194-20121127-00:34:07-17332,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.910806
Red8012154-1195.sca,Red8012154-1195-20121127-00:34:13-17336,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.940544
Red8012154-1196.sca,Red8012154-1196-20121127-00:34:37-17352,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.952814
Red8012154-1197.sca,Red8012154-1197-20121127-00:34:44-17356,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.923525
Red8012154-1198.sca,Red8012154-1198-20121127-00:35:06-17373,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.935685
Red8012154-1199.sca,Red8012154-1199-20121127-00:35:16-17380,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.91939
Red8012154-12.sca,Red8012154-12-20121126-21:56:30-10295,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.983333
Red8012154-120.sca,Red8012154-120-20121126-22:04:33-10747,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.972222
Red8012154-1200.sca,Red8012154-1200-20121127-00:35:35-17393,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.957026
Red8012154-1201.sca,Red8012154-1201-20121127-00:35:45-17400,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.904842
Red8012154-1202.sca,Red8012154-1202-20121127-00:36:07-17415,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.881495
Red8012154-1203.sca,Red8012154-1203-20121127-00:36:14-17419,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.923353
Red8012154-1204.sca,Red8012154-1204-20121127-00:36:34-17432,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.933226
Red8012154-1205.sca,Red8012154-1205-20121127-00:36:43-17439,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.913732
Red8012154-1206.sca,Red8012154-1206-20121127-00:37:06-17455,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.931432
Red8012154-1207.sca,Red8012154-1207-20121127-00:37:12-17459,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.917513
Red8012154-1208.sca,Red8012154-1208-20121127-00:37:40-17478,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.92063
Red8012154-1209.sca,Red8012154-1209-20121127-00:37:42-17479,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.932158
Red8012154-121.sca,Red8012154-121-20121126-22:04:35-10748,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-1210.sca,Red8012154-1210-20121127-00:38:10-17496,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.938492
Red8012154-1211.sca,Red8012154-1211-20121127-00:38:12-17500,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.937234
Red8012154-1212.sca,Red8012154-1212-20121127-00:38:40-17517,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.906676
Red8012154-1213.sca,Red8012154-1213-20121127-00:38:42-17521,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.969199
Red8012154-1214.sca,Red8012154-1214-20121127-00:39:08-17537,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.935162
Red8012154-1215.sca,Red8012154-1215-20121127-00:39:12-17541,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.967824
Red8012154-1216.sca,Red8012154-1216-20121127-00:39:38-17559,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.898436
Red8012154-1217.sca,Red8012154-1217-20121127-00:39:40-17560,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.91342
Red8012154-1218.sca,Red8012154-1218-20121127-00:40:08-17579,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.987776
Red8012154-1219.sca,Red8012154-1219-20121127-00:40:11-17583,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.94184
Red8012154-122.sca,Red8012154-122-20121126-22:04:42-10755,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.98
Red8012154-1220.sca,Red8012154-1220-20121127-00:40:37-17602,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.968191
Red8012154-1221.sca,Red8012154-1221-20121127-00:40:42-17606,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.950849
Red8012154-1222.sca,Red8012154-1222-20121127-00:41:07-17622,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.89548
Red8012154-1223.sca,Red8012154-1223-20121127-00:41:14-17626,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.943678
Red8012154-1224.sca,Red8012154-1224-20121127-00:41:36-17642,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.953163
Red8012154-1225.sca,Red8012154-1225-20121127-00:41:46-17649,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.940363
Red8012154-1226.sca,Red8012154-1226-20121127-00:42:09-17662,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.932812
Red8012154-1227.sca,Red8012154-1227-20121127-00:42:18-17669,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.914226
Red8012154-1228.sca,Red8012154-1228-20121127-00:42:36-17682,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.916788
Red8012154-1229.sca,Red8012154-1229-20121127-00:42:48-17689,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.95898
Red8012154-123.sca,Red8012154-123-20121126-22:04:44-10756,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.941176
Red8012154-1230.sca,Red8012154-1230-20121127-00:43:06-17703,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.92009
Red8012154-1231.sca,Red8012154-1231-20121127-00:43:19-17710,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.916943
Red8012154-1232.sca,Red8012154-1232-20121127-00:43:39-17724,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.880243
Red8012154-1233.sca,Red8012154-1233-20121127-00:43:53-17734,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.971422
Red8012154-1234.sca,Red8012154-1234-20121127-00:44:11-17749,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.940204
Red8012154-1235.sca,Red8012154-1235-20121127-00:44:25-17756,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.9162
Red8012154-1236.sca,Red8012154-1236-20121127-00:44:44-17769,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.959854
Red8012154-1237.sca,Red8012154-1237-20121127-00:44:55-17776,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.947259
Red8012154-1238.sca,Red8012154-1238-20121127-00:45:15-17789,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.939248
Red8012154-1239.sca,Red8012154-1239-20121127-00:45:26-17799,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.913586
Red8012154-124.sca,Red8012154-124-20121126-22:04:52-10763,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.956439
Red8012154-1240.sca,Red8012154-1240-20121127-00:45:53-17817,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.924286
Red8012154-1241.sca,Red8012154-1241-20121127-00:45:55-17818,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.909139
Red8012154-1242.sca,Red8012154-1242-20121127-00:46:23-17837,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.941737
Red8012154-1243.sca,Red8012154-1243-20121127-00:46:24-17838,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.860225
Red8012154-1244.sca,Red8012154-1244-20121127-00:46:58-17862,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.955726
Red8012154-1245.sca,Red8012154-1245-20121127-00:46:59-17863,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.941414
Red8012154-1246.sca,Red8012154-1246-20121127-00:47:28-17882,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.894817
Red8012154-1247.sca,Red8012154-1247-20121127-00:47:31-17886,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.92902
Red8012154-1248.sca,Red8012154-1248-20121127-00:47:58-17902,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.930979
Red8012154-1249.sca,Red8012154-1249-20121127-00:48:01-17906,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.94881
Red8012154-125.sca,Red8012154-125-20121126-22:04:52-10764,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.97619
Red8012154-1250.sca,Red8012154-1250-20121127-00:48:32-17927,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.906723
Red8012154-1251.sca,Red8012154-1251-20121127-00:48:34-17928,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.96159
Red8012154-1252.sca,Red8012154-1252-20121127-00:49:01-17950,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.921086
Red8012154-1253.sca,Red8012154-1253-20121127-00:49:08-17954,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.949363
Red8012154-1254.sca,Red8012154-1254-20121127-00:49:33-17970,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.879225
Red8012154-1255.sca,Red8012154-1255-20121127-00:49:38-17974,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.957049
Red8012154-1256.sca,Red8012154-1256-20121127-00:50:04-17990,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.919016
Red8012154-1257.sca,Red8012154-1257-20121127-00:50:12-17997,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.971993
Red8012154-1258.sca,Red8012154-1258-20121127-00:50:37-18013,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.91699
Red8012154-1259.sca,Red8012154-1259-20121127-00:50:45-18017,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.875099
Red8012154-126.sca,Red8012154-126-20121126-22:04:59-10769,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.977273
Red8012154-1260.sca,Red8012154-1260-20121127-00:51:10-18033,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.895969
Red8012154-1261.sca,Red8012154-1261-20121127-00:51:16-18040,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.948249
Red8012154-1262.sca,Red8012154-1262-20121127-00:51:40-18053,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.937547
Red8012154-1263.sca,Red8012154-1263-20121127-00:51:43-18057,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.944632
Red8012154-1264.sca,Red8012154-1264-20121127-00:52:13-18076,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.941013
Red8012154-1265.sca,Red8012154-1265-20121127-00:52:15-18077,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.908447
Red8012154-1266.sca,Red8012154-1266-20121127-00:52:41-18096,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.927687
Red8012154-1267.sca,Red8012154-1267-20121127-00:52:45-18100,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.912508
Red8012154-1268.sca,Red8012154-1268-20121127-00:53:12-18116,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.961077
Red8012154-1269.sca,Red8012154-1269-20121127-00:53:14-18117,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.97504
Red8012154-127.sca,Red8012154-127-20121126-22:05:01-10773,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,1
Red8012154-1270.sca,Red8012154-1270-20121127-00:53:42-18137,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.96424
Red8012154-1271.sca,Red8012154-1271-20121127-00:53:47-18141,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.97693
Red8012154-1272.sca,Red8012154-1272-20121127-00:54:07-18154,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.931989
Red8012154-1273.sca,Red8012154-1273-20121127-00:54:18-18161,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.935372
Red8012154-1274.sca,Red8012154-1274-20121127-00:54:36-18174,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.951688
Red8012154-1275.sca,Red8012154-1275-20121127-00:54:45-18178,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.929245
Red8012154-1276.sca,Red8012154-1276-20121127-00:55:06-18194,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.90239
Red8012154-1277.sca,Red8012154-1277-20121127-00:55:14-18198,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.914435
Red8012154-1278.sca,Red8012154-1278-20121127-00:55:38-18214,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.921626
Red8012154-1279.sca,Red8012154-1279-20121127-00:55:44-18218,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.941427
Red8012154-128.sca,Red8012154-128-20121126-22:05:07-10777,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.977273
Red8012154-1280.sca,Red8012154-1280-20121127-00:56:09-18234,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.907199
Red8012154-1281.sca,Red8012154-1281-20121127-00:56:12-18238,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.922426
Red8012154-1282.sca,Red8012154-1282-20121127-00:56:38-18254,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.959974
Red8012154-1283.sca,Red8012154-1283-20121127-00:56:41-18258,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.944621
Red8012154-1284.sca,Red8012154-1284-20121127-00:57:07-18274,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.913636
Red8012154-1285.sca,Red8012154-1285-20121127-00:57:12-18278,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.912225
Red8012154-1286.sca,Red8012154-1286-20121127-00:57:33-18291,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.901119
Red8012154-1287.sca,Red8012154-1287-20121127-00:57:41-18298,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.922626
Red8012154-1288.sca,Red8012154-1288-20121127-00:58:06-18315,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.924853
Red8012154-1289.sca,Red8012154-1289-20121127-00:58:13-18319,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.893452
Red8012154-129.sca,Red8012154-129-20121126-22:05:08-10780,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.984375
Red8012154-1290.sca,Red8012154-1290-20121127-00:58:33-18332,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.922445
Red8012154-1291.sca,Red8012154-1291-20121127-00:58:44-18339,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.9086
Red8012154-1292.sca,Red8012154-1292-20121127-00:59:04-18353,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.942869
Red8012154-1293.sca,Red8012154-1293-20121127-00:59:17-18363,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.955359
Red8012154-1294.sca,Red8012154-1294-20121127-00:59:35-18373,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.940296
Red8012154-1295.sca,Red8012154-1295-20121127-00:59:43-18380,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.928431
Red8012154-1296.sca,Red8012154-1296-20121127-01:00:09-18396,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.921525
Red8012154-1297.sca,Red8012154-1297-20121127-01:00:14-18400,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.936378
Red8012154-1298.sca,Red8012154-1298-20121127-01:00:38-18418,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.902031
Red8012154-1299.sca,Red8012154-1299-20121127-01:00:43-18422,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.926602
Red8012154-13.sca,Red8012154-13-20121126-21:56:33-10299,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.9375
Red8012154-130.sca,Red8012154-130-20121126-22:05:15-10787,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.95
Red8012154-1300.sca,Red8012154-1300-20121127-01:01:10-18441,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.886148
Red8012154-1301.sca,Red8012154-1301-20121127-01:01:12-18442,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.879105
Red8012154-1302.sca,Red8012154-1302-20121127-01:01:39-18458,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.932075
Red8012154-1303.sca,Red8012154-1303-20121127-01:01:40-18462,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.873962
Red8012154-1304.sca,Red8012154-1304-20121127-01:02:10-18478,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.926182
Red8012154-1305.sca,Red8012154-1305-20121127-01:02:11-18482,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.940767
Red8012154-1306.sca,Red8012154-1306-20121127-01:02:39-18498,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.895557
Red8012154-1307.sca,Red8012154-1307-20121127-01:02:41-18502,ieee802154Narrow.anchor[8].appl,Effectiveness in each anchor,0.955022
